id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao_x,estado_x,ano_contratacao,mes_contratacao,trimestre_contratacao,inadimplente,faixa_atraso,porte_operacao,nome_cliente,cpf_cnpj,renda_anual,area_propriedade,score_credito,data_cadastro,segmento,anos_relacionamento,categoria_score,porte_propriedade,nome,estado_y,regiao_y,valor_em_atraso,provisao
9187,17,4164,Investimento,Soja,280535.0436067397,2023-11-11 01:55:22.199185,2026-01-10 01:55:22.235445,8.325889321904851,Liquidado,0,Centro-Oeste,GO,2023,11,4,0,Em dia,Grande,Cliente_4164,33662600558.0,193984.15217167872,20.45417734609785,337.3647278471692,2023-07-11 01:55:22.405086,Pequeno Produtor,1.998631074606434,Muito Baixo,Média,Sicoob Regional 17,BA,Sul,0.0,1402.6752180336987
9188,12,4975,Pronaf,Café,331697.62064460025,2023-09-28 01:55:22.199189,2026-05-02 01:55:22.235448,8.347327516187141,Ativo,0,Norte,MG,2023,9,3,0,Em dia,Grande,Cliente_4975,39941693489.0,134667.84968045965,111.7611360251364,440.3182264525984,2024-05-08 01:55:22.407902,Médio Produtor,1.1718001368925393,Baixo,Grande,Sicoob Regional 12,MT,Norte,0.0,1658.4881032230012
9189,49,3063,Investimento,Cana-de-açúcar,272337.76312348,2024-05-27 01:55:22.199193,2025-12-21 01:55:22.235452,9.170294103362348,Ativo,0,Sudeste,BA,2024,5,2,0,Em dia,Grande,Cliente_3063,93065254071.0,186971.2214265021,160.13363396069042,361.5394035577764,2023-11-16 01:55:22.401256,Pequeno Produtor,1.648186173853525,Muito Baixo,Grande,Sicoob Regional 49,RS,Sudeste,0.0,1361.6888156174002
9190,27,1433,Comercialização,Soja,222996.75028244607,2025-06-03 01:55:22.199196,2026-05-28 01:55:22.235455,9.532694859472336,Vencido,53,Sul,RS,2025,6,2,0,31-60 dias,Grande,Cliente_1433,94147404117.0,154750.91290311012,51.63470249623111,576.0899206375809,2021-03-19 01:55:22.395260,Grande Produtor,4.309377138945927,Médio,Média,Sicoob Regional 27,MG,Norte,0.0,6689.902508473382
9191,3,2758,Investimento,Cana-de-açúcar,25775.49897830313,2025-01-15 01:55:22.199200,2025-12-10 01:55:22.235459,8.512583185846253,Ativo,0,Nordeste,SP,2025,1,1,0,Em dia,Pequeno,Cliente_2758,27267965515.0,103204.17614979562,107.59989595503512,302.1517806075156,2024-09-10 01:55:22.400202,Grande Produtor,0.8295687885010267,Muito Baixo,Grande,Sicoob Cooplivre,SP,Sudeste,0.0,128.87749489151565
9192,36,2581,Comercialização,Algodão,337163.7549491956,2024-12-14 01:55:22.199204,2025-11-23 01:55:22.235462,5.7921891173415565,Ativo,0,Sul,MT,2024,12,4,0,Em dia,Grande,Cliente_2581,59945337591.0,192540.608089692,8.044917867613165,812.4828650585785,2025-01-05 01:55:22.399588,Pequeno Produtor,0.5092402464065708,Excelente,Pequena,Sicoob Regional 36,GO,Norte,0.0,1685.818774745978
9193,14,2149,Pronaf,Cana-de-açúcar,156113.71584223828,2024-02-04 01:55:22.199207,2026-02-20 01:55:22.235466,12.525087603171489,Vencido,134,Nordeste,MG,2024,2,1,1,Acima de 90 dias,Médio,Cliente_2149,44489408265.0,124361.05494632407,93.11305628850084,895.7742629762745,2021-10-14 01:55:22.398065,Grande Produtor,3.7371663244353184,Excelente,Média,Sicoob Regional 14,MT,Norte,156113.71584223828,46834.114752671485
9194,41,14,Pronaf,Milho,170891.90789661597,2025-06-14 01:55:22.199211,2026-03-11 01:55:22.235469,9.606494376718322,Ativo,0,Norte,BA,2025,6,2,0,Em dia,Médio,Cliente_14,11960663145.0,98468.5858914288,40.99463540376718,698.9494983197917,2024-08-01 01:55:22.390001,Pequeno Produtor,0.9390828199863107,Bom,Média,Sicoob Regional 41,BA,Sul,0.0,854.4595394830799
9195,40,1548,Investimento,Cana-de-açúcar,298277.3101346862,2025-04-01 01:55:22.199215,2026-07-01 01:55:22.235472,9.35705405523884,Liquidado,0,Sudeste,MT,2025,4,2,0,Em dia,Grande,Cliente_1548,76973779815.0,200176.8765161096,152.46088521568396,398.9059775695808,2020-12-30 01:55:22.395894,Médio Produtor,4.525667351129363,Muito Baixo,Grande,Sicoob Regional 40,BA,Norte,0.0,1491.386550673431
9196,45,2713,Pronaf,Algodão,194707.80307170216,2025-02-06 01:55:22.199218,2026-02-22 01:55:22.235476,7.252004363586936,Ativo,0,Sul,PR,2025,2,1,0,Em dia,Médio,Cliente_2713,21770171637.0,93660.09008901264,103.54470064678488,845.6940535980197,2025-01-28 01:55:22.400045,Pequeno Produtor,0.4462696783025325,Excelente,Grande,Sicoob Regional 45,BA,Sul,0.0,973.5390153585108
9197,5,4849,Pronamp,Milho,438888.28190589126,2024-04-14 01:55:22.199222,2026-06-01 01:55:22.235479,9.25115733390582,Ativo,0,Sudeste,GO,2024,4,2,0,Em dia,Grande,Cliente_4849,65520336538.0,182170.7277415725,100.73588426902543,513.8704836595157,2025-04-06 01:55:22.407465,Médio Produtor,0.2600958247775496,Médio,Grande,Sicoob Engecred,GO,Centro-Oeste,0.0,2194.4414095294565
9198,48,1537,Comercialização,Cana-de-açúcar,181359.47850766903,2023-11-26 01:55:22.199225,2026-04-01 01:55:22.235485,9.31820155562302,Liquidado,0,Sul,MT,2023,11,4,0,Em dia,Médio,Cliente_1537,57078895431.0,127577.51788959136,103.90947819578548,402.95885714410446,2024-08-11 01:55:22.395855,Grande Produtor,0.9117043121149897,Baixo,Grande,Sicoob Regional 48,RS,Nordeste,0.0,906.7973925383452
9199,12,43,Pronaf,Café,355098.6644833829,2024-06-30 01:55:22.199229,2025-12-18 01:55:22.235489,10.519525642964949,Vencido,60,Norte,MT,2024,6,2,0,31-60 dias,Grande,Cliente_43,42791117819.0,84116.19218484827,57.32019526400185,754.3758615743238,2023-10-03 01:55:22.390104,Pequeno Produtor,1.7686516084873374,Excelente,Média,Sicoob Regional 12,MT,Norte,0.0,10652.959934501487
9200,49,567,Custeio,Algodão,416487.22349645937,2024-09-02 01:55:22.199232,2025-09-16 01:55:22.235493,9.271976370523658,Ativo,0,Sudeste,RS,2024,9,3,0,Em dia,Grande,Cliente_567,54739003404.0,137684.40202962025,46.6976596573388,419.2588950708543,2022-02-08 01:55:22.392069,Grande Produtor,3.4168377823408624,Baixo,Média,Sicoob Regional 49,RS,Sudeste,0.0,2082.436117482297
9201,28,1777,Investimento,Soja,326051.65791081416,2025-05-27 01:55:22.199239,2026-01-07 01:55:22.235496,7.0384624638504985,Ativo,0,Norte,MT,2025,5,2,0,Em dia,Grande,Cliente_1777,27784863901.0,149315.0679923215,210.7959522756866,452.87471177676287,2023-04-21 01:55:22.396716,Grande Produtor,2.220396988364134,Baixo,Grande,Sicoob Regional 28,MT,Sudeste,0.0,1630.2582895540709
9202,29,3948,Pronamp,Milho,303567.8079895558,2025-05-15 01:55:22.199243,2025-09-29 01:55:22.235500,8.89647556471256,Ativo,0,Sudeste,GO,2025,5,2,0,Em dia,Grande,Cliente_3948,95427510475.0,80369.28616446248,157.6371309698817,609.071514809274,2023-03-08 01:55:22.404333,Grande Produtor,2.3408624229979464,Médio,Grande,Sicoob Regional 29,SP,Norte,0.0,1517.8390399477792
9203,20,3665,Investimento,Café,180586.8049702928,2023-10-20 01:55:22.199247,2026-02-24 01:55:22.235503,9.96988246337832,Vencido,104,Norte,SP,2023,10,4,1,Acima de 90 dias,Médio,Cliente_3665,25294830609.0,148623.62779165272,124.07715284189491,318.65119715988817,2021-07-09 01:55:22.403353,Grande Produtor,4.002737850787132,Muito Baixo,Grande,Sicoob Regional 20,RS,Centro-Oeste,180586.8049702928,54176.04149108784
9204,28,598,Comercialização,Café,280824.5576493887,2023-08-19 01:55:22.199250,2025-12-27 01:55:22.235506,11.67792371955024,Liquidado,0,Sul,PR,2023,8,3,0,Em dia,Grande,Cliente_598,81790069690.0,189735.60136029203,50.27419440051923,615.5179615345219,2024-04-12 01:55:22.392184,Grande Produtor,1.242984257357974,Médio,Média,Sicoob Regional 28,MT,Sudeste,0.0,1404.1227882469434
9205,32,1306,Comercialização,Café,292570.3779149155,2024-03-09 01:55:22.199254,2026-06-27 01:55:22.235510,7.742291781047907,Ativo,0,Nordeste,MG,2024,3,1,0,Em dia,Grande,Cliente_1306,52754460200.0,84855.2890930373,103.21637993397344,382.38971074708,2020-08-12 01:55:22.394818,Grande Produtor,4.908966461327857,Muito Baixo,Grande,Sicoob Regional 32,BA,Sudeste,0.0,1462.8518895745776
9206,16,1577,Investimento,Café,262787.5768028469,2025-03-26 01:55:22.199257,2025-09-22 01:55:22.235513,10.394206110668748,Ativo,0,Nordeste,RS,2025,3,1,0,Em dia,Grande,Cliente_1577,52254011050.0,179081.82167270995,91.27954409051388,861.4641776975092,2024-06-01 01:55:22.395997,Pequeno Produtor,1.106091718001369,Excelente,Média,Sicoob Regional 16,RS,Nordeste,0.0,1313.9378840142347
9207,1,4073,Pronaf,Soja,296108.55307059595,2024-06-03 01:55:22.199261,2026-03-03 01:55:22.235517,6.311487033030424,Ativo,0,Norte,GO,2024,6,2,0,Em dia,Grande,Cliente_4073,82446953203.0,123489.56261270688,75.36781214682115,340.41780577729,2021-05-23 01:55:22.404766,Pequeno Produtor,4.131416837782341,Muito Baixo,Média,Sicoob Crediminas,MG,Sudeste,0.0,1480.5427653529798
9208,13,142,Investimento,Algodão,305623.81285685184,2024-09-09 01:55:22.199264,2026-04-12 01:55:22.235520,9.288105357702923,Ativo,0,Norte,SP,2024,9,3,0,Em dia,Grande,Cliente_142,40391230144.0,132296.3073119027,83.57781076396489,846.8148314077583,2020-10-14 01:55:22.390474,Pequeno Produtor,4.736481861738535,Excelente,Média,Sicoob Regional 13,SP,Sul,0.0,1528.1190642842591
9209,6,2127,Pronaf,Soja,401770.6786006221,2024-08-22 01:55:22.199268,2026-01-25 01:55:22.235524,8.835914124415764,Ativo,0,Centro-Oeste,MG,2024,8,3,0,Em dia,Grande,Cliente_2127,38320933198.0,195421.0201372628,138.27435864294847,428.6601354965208,2022-09-30 01:55:22.397987,Pequeno Produtor,2.7761806981519506,Baixo,Grande,Sicoob Regional 6,BA,Centro-Oeste,0.0,2008.8533930031106
9210,4,2343,Custeio,Café,167352.57407015015,2023-08-03 01:55:22.199271,2025-12-22 01:55:22.235527,8.860060401035621,Ativo,0,Centro-Oeste,RS,2023,8,3,0,Em dia,Médio,Cliente_2343,51604331349.0,138664.88322235565,103.10856232323826,333.042384626429,2020-11-12 01:55:22.398748,Grande Produtor,4.657084188911704,Muito Baixo,Grande,Sicoob Metropolitano,PR,Sul,0.0,836.7628703507507
9211,3,4949,Custeio,Soja,172063.45380355648,2024-05-01 01:55:22.199275,2026-06-20 01:55:22.235531,7.6236031462997,Liquidado,0,Nordeste,GO,2024,5,2,0,Em dia,Médio,Cliente_4949,71727501227.0,106807.8979580733,81.43896808634946,388.1225677438648,2021-06-04 01:55:22.407810,Grande Produtor,4.098562628336755,Muito Baixo,Média,Sicoob Cooplivre,SP,Sudeste,0.0,860.3172690177825
9212,31,4676,Pronamp,Soja,306351.32303406706,2024-10-17 01:55:22.199279,2025-08-14 01:55:22.235534,11.036529481846303,Liquidado,0,Nordeste,PR,2024,10,4,0,Em dia,Grande,Cliente_4676,84659473137.0,134203.54651330554,91.42789956104852,739.1298398126693,2022-07-17 01:55:22.406866,Médio Produtor,2.9815195071868583,Bom,Média,Sicoob Regional 31,RS,Norte,0.0,1531.7566151703354
9213,48,4397,Investimento,Cana-de-açúcar,220882.98668695425,2025-06-09 01:55:22.199282,2026-03-13 01:55:22.235538,11.667062736388392,Ativo,0,Centro-Oeste,RS,2025,6,2,0,Em dia,Grande,Cliente_4397,60137251499.0,87063.60442999439,145.772618394848,471.7912783864632,2020-11-24 01:55:22.405898,Grande Produtor,4.6242299794661195,Baixo,Grande,Sicoob Regional 48,RS,Nordeste,0.0,1104.4149334347712
9214,8,2412,Pronamp,Café,136498.95708030864,2025-05-16 01:55:22.199286,2026-02-06 01:55:22.235541,10.53158516349286,Ativo,0,Norte,BA,2025,5,2,0,Em dia,Médio,Cliente_2412,48485248935.0,167915.7963942721,65.28666209168384,359.99761703620715,2021-09-26 01:55:22.398989,Grande Produtor,3.786447638603696,Muito Baixo,Média,Sicoob Regional 8,PR,Centro-Oeste,0.0,682.4947854015433
9215,16,3572,Investimento,Cana-de-açúcar,167706.2180355242,2024-10-23 01:55:22.199289,2026-01-29 01:55:22.235545,9.634905936682182,Ativo,0,Centro-Oeste,SP,2024,10,4,0,Em dia,Médio,Cliente_3572,75731577258.0,76808.0085859856,137.07080104784438,346.9423837811441,2023-03-10 01:55:22.403027,Médio Produtor,2.3353867214236823,Muito Baixo,Grande,Sicoob Regional 16,RS,Nordeste,0.0,838.531090177621
9216,6,2641,Comercialização,Cana-de-açúcar,315501.315815089,2024-01-13 01:55:22.199293,2026-07-02 01:55:22.235548,7.551874627157966,Ativo,0,Sudeste,RS,2024,1,1,0,Em dia,Grande,Cliente_2641,90254035598.0,110947.170874342,148.2997521947953,864.5530299473131,2024-05-09 01:55:22.399798,Pequeno Produtor,1.1690622861054072,Excelente,Grande,Sicoob Regional 6,BA,Centro-Oeste,0.0,1577.506579075445
9217,42,201,Comercialização,Cana-de-açúcar,116643.00937085669,2024-02-19 01:55:22.199297,2026-01-23 01:55:22.235552,8.961615905350298,Ativo,0,Norte,BA,2024,2,1,0,Em dia,Médio,Cliente_201,16984042300.0,136278.4443705881,1.0,874.8427832501721,2025-02-19 01:55:22.390684,Pequeno Produtor,0.3860369609856263,Excelente,Pequena,Sicoob Regional 42,RS,Sudeste,0.0,583.2150468542834
9218,6,873,Custeio,Milho,238720.45928735347,2024-08-11 01:55:22.199300,2025-11-08 01:55:22.235555,8.999781766907459,Liquidado,0,Sudeste,BA,2024,8,3,0,Em dia,Grande,Cliente_873,86162271004.0,189387.0628248555,58.916816028995065,575.7181380124305,2021-03-24 01:55:22.393259,Médio Produtor,4.295687885010267,Médio,Média,Sicoob Regional 6,BA,Centro-Oeste,0.0,1193.6022964367673
9219,31,1764,Comercialização,Milho,166397.2077222568,2023-07-23 01:55:22.199304,2026-05-09 01:55:22.235558,5.869145398868579,Ativo,0,Sul,RS,2023,7,3,0,Em dia,Médio,Cliente_1764,54850927246.0,85058.84207949745,9.793583965817705,645.794958151143,2020-07-22 01:55:22.396671,Pequeno Produtor,4.9664613278576315,Médio,Pequena,Sicoob Regional 31,RS,Norte,0.0,831.986038611284
9220,17,4883,Investimento,Algodão,355629.07473829546,2023-08-28 01:55:22.199308,2026-06-03 01:55:22.235562,10.280890896726104,Ativo,0,Sudeste,MG,2023,8,3,0,Em dia,Grande,Cliente_4883,88833991439.0,171077.0923211468,85.93233124674407,693.415865718952,2021-10-22 01:55:22.407585,Grande Produtor,3.7152635181382614,Bom,Média,Sicoob Regional 17,BA,Sul,0.0,1778.1453736914773
9221,30,3593,Pronamp,Soja,297345.448690292,2024-02-06 01:55:22.199311,2025-11-09 01:55:22.235566,9.262527719306313,Liquidado,0,Nordeste,MG,2024,2,1,0,Em dia,Grande,Cliente_3593,89073931013.0,47971.99125117113,83.22113287270854,581.6663225367331,2024-12-04 01:55:22.403101,Pequeno Produtor,0.5968514715947981,Médio,Média,Sicoob Regional 30,PR,Nordeste,0.0,1486.72724345146
9222,43,3257,Comercialização,Algodão,197904.5708949529,2025-04-30 01:55:22.199315,2025-09-14 01:55:22.235569,7.115272221365644,Ativo,0,Norte,BA,2025,4,2,0,Em dia,Médio,Cliente_3257,82738344956.0,193712.0490967413,98.14644425048854,846.3321112061008,2020-07-29 01:55:22.401928,Médio Produtor,4.947296372347707,Excelente,Média,Sicoob Regional 43,SP,Norte,0.0,989.5228544747645
9223,3,2652,Custeio,Algodão,210970.27705782783,2023-08-23 01:55:22.199318,2025-11-27 01:55:22.235572,8.566507599900824,Ativo,0,Sudeste,SP,2023,8,3,0,Em dia,Grande,Cliente_2652,20360399205.0,200662.73397761188,90.95914274767952,789.3370151560869,2023-06-30 01:55:22.399835,Médio Produtor,2.028747433264887,Excelente,Média,Sicoob Cooplivre,SP,Sudeste,0.0,1054.8513852891392
9224,25,4802,Comercialização,Soja,326517.28820031893,2024-09-01 01:55:22.199322,2025-11-29 01:55:22.235576,6.338509120953257,Ativo,0,Centro-Oeste,RS,2024,9,3,0,Em dia,Grande,Cliente_4802,71468120067.0,127803.5355438286,46.82190744001632,384.3715388149609,2023-02-14 01:55:22.407303,Médio Produtor,2.401095140314853,Muito Baixo,Média,Sicoob Regional 25,GO,Sudeste,0.0,1632.5864410015947
9225,2,1554,Custeio,Milho,318751.46202484367,2023-07-14 01:55:22.199325,2025-12-22 01:55:22.235579,6.297995091307785,Ativo,0,Sul,MG,2023,7,3,0,Em dia,Grande,Cliente_1554,18180511571.0,78303.50540191305,48.012580618190746,566.6976766826999,2023-05-29 01:55:22.395915,Médio Produtor,2.116358658453114,Médio,Média,Sicoob Credicom,MG,Sudeste,0.0,1593.7573101242183
9226,4,2157,Pronamp,Café,278649.86510442675,2024-02-24 01:55:22.199329,2025-12-17 01:55:22.235583,7.495473411119785,Ativo,0,Centro-Oeste,BA,2024,2,1,0,Em dia,Grande,Cliente_2157,20551577910.0,157294.90747787172,132.77521611736486,597.1371808642591,2023-07-19 01:55:22.398092,Pequeno Produtor,1.9767282683093772,Médio,Grande,Sicoob Metropolitano,PR,Sul,0.0,1393.2493255221339
9227,22,2982,Pronaf,Milho,215736.0795163065,2025-01-23 01:55:22.199333,2025-10-30 01:55:22.235586,10.838008726733392,Liquidado,0,Sul,MT,2025,1,1,0,Em dia,Grande,Cliente_2982,60574865229.0,84214.86439788548,31.22752997635753,527.8247717952036,2022-01-09 01:55:22.400975,Pequeno Produtor,3.4989733059548254,Médio,Média,Sicoob Regional 22,GO,Nordeste,0.0,1078.6803975815324
9228,29,2884,Investimento,Cana-de-açúcar,108599.99552916976,2023-11-09 01:55:22.199336,2026-06-18 01:55:22.235590,9.42819701528354,Ativo,0,Sudeste,RS,2023,11,4,0,Em dia,Médio,Cliente_2884,97643750610.0,151222.92760337275,128.9925085735377,520.2706005124344,2021-10-17 01:55:22.400636,Pequeno Produtor,3.728952772073922,Médio,Grande,Sicoob Regional 29,SP,Norte,0.0,542.9999776458487
9229,3,2201,Pronamp,Cana-de-açúcar,276584.8877030259,2025-07-02 01:55:22.199340,2026-01-01 01:55:22.235593,8.098691198491691,Ativo,0,Sudeste,MG,2025,7,3,0,Em dia,Grande,Cliente_2201,49167654201.0,175017.8090665809,86.69004457504433,386.7506192502565,2023-10-13 01:55:22.398249,Grande Produtor,1.7412731006160165,Muito Baixo,Média,Sicoob Cooplivre,SP,Sudeste,0.0,1382.9244385151294
9230,49,4802,Pronamp,Café,495887.9873788754,2024-03-30 01:55:22.199344,2025-12-17 01:55:22.235597,7.045072739827707,Ativo,0,Sudeste,RS,2024,3,1,0,Em dia,Grande,Cliente_4802,71468120067.0,127803.5355438286,46.82190744001632,384.3715388149609,2023-02-14 01:55:22.407303,Médio Produtor,2.401095140314853,Muito Baixo,Média,Sicoob Regional 49,RS,Sudeste,0.0,2479.439936894377
9231,32,1300,Pronamp,Algodão,138540.06123443044,2023-12-10 01:55:22.199348,2025-12-29 01:55:22.235600,7.265259547878829,Liquidado,0,Nordeste,MG,2023,12,4,0,Em dia,Médio,Cliente_1300,84420989037.0,66677.13605631368,114.8086648806457,321.71096484762506,2023-12-20 01:55:22.394798,Pequeno Produtor,1.5550992470910336,Muito Baixo,Grande,Sicoob Regional 32,BA,Sudeste,0.0,692.7003061721522
9232,35,4945,Comercialização,Soja,182236.01540703652,2024-09-14 01:55:22.199351,2025-11-06 01:55:22.235603,13.737932714573503,Vencido,154,Centro-Oeste,MG,2024,9,3,1,Acima de 90 dias,Médio,Cliente_4945,96289543420.0,78774.31417533074,1.0,502.2031115474325,2022-09-30 01:55:22.407797,Médio Produtor,2.7761806981519506,Médio,Pequena,Sicoob Regional 35,BA,Nordeste,182236.01540703652,54670.804622110954
9233,6,2816,Pronamp,Algodão,247128.2215418712,2024-05-29 01:55:22.199355,2026-04-01 01:55:22.235607,7.751440871423473,Ativo,0,Norte,MT,2024,5,2,0,Em dia,Grande,Cliente_2816,36514538886.0,111790.28638737169,84.81401443836714,758.514742412235,2020-12-30 01:55:22.400406,Médio Produtor,4.525667351129363,Excelente,Média,Sicoob Regional 6,BA,Centro-Oeste,0.0,1235.641107709356
9234,5,1263,Custeio,Café,167226.7174041627,2023-07-22 01:55:22.199358,2025-09-08 01:55:22.235610,6.285458347632405,Liquidado,0,Sudeste,SP,2023,7,3,0,Em dia,Médio,Cliente_1263,41712933825.0,141493.98819529498,129.41471325103677,759.1336941570974,2021-12-16 01:55:22.394671,Pequeno Produtor,3.564681724845996,Excelente,Grande,Sicoob Engecred,GO,Centro-Oeste,0.0,836.1335870208135
9235,42,4967,Pronaf,Milho,164022.8316064122,2023-12-07 01:55:22.199362,2025-08-28 01:55:22.235614,9.432081285847126,Liquidado,0,Sudeste,PR,2023,12,4,0,Em dia,Médio,Cliente_4967,10812604116.0,87137.46328509755,116.8923938060278,774.1377216874456,2021-04-18 01:55:22.407875,Médio Produtor,4.227241615331964,Excelente,Grande,Sicoob Regional 42,RS,Sudeste,0.0,820.1141580320609
9236,8,1181,Custeio,Milho,145609.21494201515,2024-03-01 01:55:22.199365,2025-12-23 01:55:22.235617,6.312684661800314,Ativo,0,Nordeste,GO,2024,3,1,0,Em dia,Médio,,,,,,,,,,,Sicoob Regional 8,PR,Centro-Oeste,0.0,728.0460747100758
9237,3,1849,Comercialização,Milho,209570.80777990824,2024-05-28 01:55:22.199369,2025-08-25 01:55:22.235621,4.687361139402239,Ativo,0,Nordeste,GO,2024,5,2,0,Em dia,Grande,Cliente_1849,76747953625.0,195575.8217542496,55.22883512491592,390.31569903442863,2024-02-02 01:55:22.396984,Pequeno Produtor,1.434633812457221,Muito Baixo,Média,Sicoob Cooplivre,SP,Sudeste,0.0,1047.8540388995411
9238,47,3421,Investimento,Cana-de-açúcar,305926.19525856664,2025-03-16 01:55:22.199372,2025-08-17 01:55:22.235624,9.278043822226088,Ativo,0,Norte,SP,2025,3,1,0,Em dia,Grande,Cliente_3421,66750109337.0,26721.021531641207,119.31123884445763,888.9223930308212,2023-07-17 01:55:22.402505,Pequeno Produtor,1.9822039698836413,Excelente,Grande,Sicoob Regional 47,MG,Nordeste,0.0,1529.6309762928333
9239,22,2063,Comercialização,Soja,285520.0409158195,2023-07-17 01:55:22.199376,2026-01-24 01:55:22.235628,9.038296163303684,Liquidado,0,Centro-Oeste,RS,2023,7,3,0,Em dia,Grande,Cliente_2063,32230573957.0,20000.0,89.19954932378424,573.9702231401791,2024-12-04 01:55:22.397757,Pequeno Produtor,0.5968514715947981,Médio,Média,Sicoob Regional 22,GO,Nordeste,0.0,1427.6002045790976
9240,31,40,Investimento,Café,342378.6622734239,2023-11-03 01:55:22.199379,2025-08-14 01:55:22.235631,7.869625131439734,Ativo,0,Norte,RS,2023,11,4,0,Em dia,Grande,Cliente_40,71354145018.0,113257.99311902867,74.21009292877932,808.176259537741,2020-08-21 01:55:22.390094,Pequeno Produtor,4.884325804243669,Excelente,Média,Sicoob Regional 31,RS,Norte,0.0,1711.8933113671196
9241,22,2903,Custeio,Café,226331.7842047391,2025-03-26 01:55:22.199383,2026-06-11 01:55:22.235634,8.836493600800823,Vencido,130,Sudeste,RS,2025,3,1,1,Acima de 90 dias,Grande,Cliente_2903,23912105267.0,103578.75932347408,47.30793048178335,519.2606716005395,2023-12-09 01:55:22.400705,Grande Produtor,1.5852156057494866,Médio,Média,Sicoob Regional 22,GO,Nordeste,226331.7842047391,67899.53526142173
9242,34,1680,Pronaf,Cana-de-açúcar,223946.24172973048,2023-09-11 01:55:22.199386,2026-02-12 01:55:22.235638,5.692106242555495,Vencido,103,Norte,RS,2023,9,3,1,Acima de 90 dias,Grande,Cliente_1680,79646496231.0,148081.4463787189,93.60298261308576,335.22973283457287,2021-03-06 01:55:22.396372,Pequeno Produtor,4.344969199178645,Muito Baixo,Média,Sicoob Regional 34,PR,Norte,223946.24172973048,67183.87251891915
9243,27,3098,Investimento,Cana-de-açúcar,213877.55951908664,2025-01-31 01:55:22.199390,2025-10-12 01:55:22.235641,10.24811638545121,Liquidado,0,Centro-Oeste,MG,2025,1,1,0,Em dia,Grande,Cliente_3098,88671609521.0,78456.40514660616,128.48409010531108,748.3528795449233,2024-06-25 01:55:22.401378,Pequeno Produtor,1.0403832991101984,Bom,Grande,Sicoob Regional 27,MG,Norte,0.0,1069.3877975954333
9244,29,850,Comercialização,Milho,281899.14731139794,2024-01-24 01:55:22.199393,2025-12-28 01:55:22.235645,9.654840129803487,Ativo,0,Centro-Oeste,PR,2024,1,1,0,Em dia,Grande,Cliente_850,19880969543.0,38315.26902481551,103.0891557891356,547.5017181140611,2024-09-30 01:55:22.393172,Pequeno Produtor,0.7748117727583846,Médio,Grande,Sicoob Regional 29,SP,Norte,0.0,1409.4957365569896
9245,19,1717,Pronamp,Algodão,310077.559992552,2023-08-09 01:55:22.199397,2025-09-16 01:55:22.235648,6.220086342754739,Ativo,0,Nordeste,MT,2023,8,3,0,Em dia,Grande,Cliente_1717,21724933588.0,109965.04470103748,64.25357856876487,587.2584250172495,2021-03-28 01:55:22.396503,Pequeno Produtor,4.284736481861739,Médio,Média,Sicoob Regional 19,SP,Nordeste,0.0,1550.38779996276
9246,21,987,Pronaf,Soja,219335.3704155757,2025-04-10 01:55:22.199400,2026-04-14 01:55:22.235652,9.88838077287866,Liquidado,0,Nordeste,MG,2025,4,2,0,Em dia,Grande,Cliente_987,76858726851.0,66504.59395063441,125.37934862896704,336.01801759748935,2025-06-29 01:55:22.393682,Pequeno Produtor,0.030116358658453114,Muito Baixo,Grande,Sicoob Regional 21,BA,Sul,0.0,1096.6768520778785
9247,28,43,Custeio,Algodão,217768.0194987647,2023-08-20 01:55:22.199404,2026-03-27 01:55:22.235655,10.373393161904785,Ativo,0,Centro-Oeste,BA,2023,8,3,0,Em dia,Grande,Cliente_43,42791117819.0,84116.19218484827,57.32019526400185,754.3758615743238,2023-10-03 01:55:22.390104,Pequeno Produtor,1.7686516084873374,Excelente,Média,Sicoob Regional 28,MT,Sudeste,0.0,1088.8400974938236
9248,24,3707,Custeio,Milho,228866.73191227776,2023-09-22 01:55:22.199407,2026-05-20 01:55:22.235659,10.125816351539155,Liquidado,0,Sul,GO,2023,9,3,0,Em dia,Grande,Cliente_3707,48779767769.0,37084.94902318056,84.01112252612883,719.5613674198835,2020-09-03 01:55:22.403499,Pequeno Produtor,4.848733744010952,Bom,Média,Sicoob Regional 24,BA,Sudeste,0.0,1144.333659561389
9249,10,2820,Investimento,Soja,396824.6746643549,2024-06-03 01:55:22.199411,2026-03-30 01:55:22.235662,7.543150507619448,Ativo,0,Sudeste,MG,2024,6,2,0,Em dia,Grande,Cliente_2820,28869869572.0,188601.47042798664,89.01467828195646,667.4888116067286,2021-07-16 01:55:22.400420,Pequeno Produtor,3.9835728952772076,Bom,Média,Sicoob Regional 10,BA,Norte,0.0,1984.1233733217744
9250,36,623,Pronaf,Soja,46964.82035443964,2025-01-13 01:55:22.199414,2026-03-28 01:55:22.235666,9.023291912053102,Ativo,0,Nordeste,BA,2025,1,1,0,Em dia,Pequeno,Cliente_623,82839837008.0,116210.92186821588,157.68516265316325,542.97681273812,2020-11-29 01:55:22.392285,Pequeno Produtor,4.610540725530458,Médio,Grande,Sicoob Regional 36,GO,Norte,0.0,234.8241017721982
