id_cliente,nome_cliente,cpf_cnpj,renda_anual,area_propriedade,score_credito,data_cadastro,segmento
4332,Cliente_4332,89747873420,156413.25495414983,107.15848361791933,369.44917080029757,2022-08-28 01:55:22.405672,Pequeno Produtor
4333,Cliente_4333,10274796101,168134.9833316627,64.0653932935212,619.9196277360925,2021-10-18 01:55:22.405678,Médio Produtor
4334,Cliente_4334,42109916925,20000.0,102.90983183299376,435.6499209308016,2022-08-28 01:55:22.405682,Pequeno Produtor
4335,Cliente_4335,68926187363,155122.90349013044,113.44937382444763,567.3405109512935,2023-08-29 01:55:22.405685,Médio Produtor
4336,Cliente_4336,35306349825,140213.3530098396,134.82191170484234,478.72101095160826,2025-01-04 01:55:22.405688,Pequeno Produtor
4337,Cliente_4337,82150449624,129166.02412650408,146.34764995879345,340.80690551987715,2024-05-14 01:55:22.405692,Pequeno Produtor
4338,Cliente_4338,67949973386,133104.63627470596,82.38083208101523,585.815670840183,2021-05-06 01:55:22.405695,Médio Produtor
4339,Cliente_4339,65279153312,77430.86660742617,113.1545655265162,475.81092937413575,2021-11-26 01:55:22.405699,Médio Produtor
4340,Cliente_4340,44743792478,78837.5819736811,53.86766998844344,813.840377408491,2025-02-18 01:55:22.405702,Grande Produtor
4341,Cliente_4341,57467165234,166774.0519467949,101.37830441870409,305.5024178715973,2020-09-11 01:55:22.405706,Pequeno Produtor
4342,Cliente_4342,82853156468,165761.87184223378,37.74422939590343,438.8971250403372,2022-07-20 01:55:22.405709,Pequeno Produtor
4343,Cliente_4343,56477959329,172193.48022833554,1.0,329.40177986075867,2021-10-16 01:55:22.405712,Pequeno Produtor
4344,Cliente_4344,96454778799,172535.4089484939,98.75837982592354,836.1021948256083,2023-08-01 01:55:22.405716,Pequeno Produtor
4345,Cliente_4345,51999647836,112393.4406155667,97.98911451865277,562.2422267549138,2021-06-07 01:55:22.405719,Médio Produtor
4346,Cliente_4346,75948068380,29333.34788645219,103.19296694267032,637.8142139494537,2022-05-25 01:55:22.405722,Pequeno Produtor
4347,Cliente_4347,20606671215,106950.52818286052,66.83380880233723,577.488188060606,2024-05-23 01:55:22.405726,Pequeno Produtor
4348,Cliente_4348,15382977657,195587.65732039174,137.85809894569394,566.6883437143708,2024-05-16 01:55:22.405729,Grande Produtor
4349,Cliente_4349,84179233940,137986.20860223635,91.04467063597092,832.5921583152673,2024-01-17 01:55:22.405733,Médio Produtor
4350,Cliente_4350,71574527895,60415.25722949405,91.11401692632056,767.1503045592574,2022-08-30 01:55:22.405736,Pequeno Produtor
4351,Cliente_4351,39525403731,20000.0,83.20929706793036,829.4537514048756,2020-12-06 01:55:22.405740,Pequeno Produtor
4352,Cliente_4352,27094947855,131856.99320819828,149.30811313139912,355.698969889199,2024-04-29 01:55:22.405743,Pequeno Produtor
4353,Cliente_4353,71098932345,109666.01745656176,74.40971949104403,405.80871193282377,2023-09-29 01:55:22.405746,Pequeno Produtor
4354,Cliente_4354,80754614150,135247.7746306095,23.738907441196233,637.6682535161078,2021-11-08 01:55:22.405750,Pequeno Produtor
4355,Cliente_4355,32112193279,179304.78076680342,1.0,563.2686492632065,2021-02-22 01:55:22.405753,Pequeno Produtor
4356,Cliente_4356,37880018115,69719.32661862022,111.31898231444168,785.9494800445278,2022-10-27 01:55:22.405757,Médio Produtor
4357,Cliente_4357,88090255094,173995.96482031594,1.0,548.7296615368855,2022-08-24 01:55:22.405760,Pequeno Produtor
4358,Cliente_4358,81331933097,143228.71144108078,83.00205310992078,686.7429814814578,2021-01-26 01:55:22.405764,Grande Produtor
4359,Cliente_4359,27497569742,169649.5819887503,102.49739540753387,722.4858601806909,2025-02-23 01:55:22.405767,Pequeno Produtor
4360,Cliente_4360,60933302266,87289.05724936495,122.04796843789865,498.51449099459455,2024-07-21 01:55:22.405770,Grande Produtor
4361,Cliente_4361,58221097500,154309.72138585954,79.49151671667886,698.6375878519646,2025-01-21 01:55:22.405774,Pequeno Produtor
4362,Cliente_4362,96554596904,74202.26759165822,51.025579750268264,891.3054082981984,2025-02-12 01:55:22.405777,Pequeno Produtor
4363,Cliente_4363,76039112857,157007.6916068166,76.51695884433845,723.3311978796725,2020-11-07 01:55:22.405781,Pequeno Produtor
4364,Cliente_4364,16619558809,158937.56862911815,86.18419501216285,338.5102068544474,2021-03-29 01:55:22.405784,Pequeno Produtor
4365,Cliente_4365,79115593897,182347.03017470252,41.90130092814703,748.8889538777846,2023-01-31 01:55:22.405788,Médio Produtor
4366,Cliente_4366,20401909923,71304.38332830835,36.509592933156725,708.1731237416964,2021-10-16 01:55:22.405792,Grande Produtor
4367,Cliente_4367,36588048286,127370.8873717978,45.15675172492798,855.0194076996503,2023-01-04 01:55:22.405795,Pequeno Produtor
4368,Cliente_4368,69836066447,159463.85423629606,38.82054255942837,543.2100419731153,2025-03-26 01:55:22.405798,Pequeno Produtor
4369,Cliente_4369,34129716603,115553.45736758006,73.00562863561757,729.2688748648516,2021-08-11 01:55:22.405802,Grande Produtor
4370,Cliente_4370,79911776796,127575.40704195022,138.11763563279925,884.4485614391258,2021-06-15 01:55:22.405805,Grande Produtor
4371,Cliente_4371,94181886559,23952.435819359875,77.61314306238158,885.1283059983344,2022-09-01 01:55:22.405809,Grande Produtor
4372,Cliente_4372,54973371672,108665.75833575359,16.638555374000532,467.10861581535164,2021-11-23 01:55:22.405812,Pequeno Produtor
4373,Cliente_4373,68079684233,124766.17873902642,152.94301321502553,497.4075088199377,2025-01-27 01:55:22.405815,Grande Produtor
4374,Cliente_4374,24046531335,137498.43876482634,60.18885785180926,562.9645979870436,2023-01-13 01:55:22.405819,Médio Produtor
4375,Cliente_4375,74333555355,152132.05139523948,86.56067833855477,352.4776081005649,2023-04-05 01:55:22.405822,Pequeno Produtor
4376,Cliente_4376,70003870808,164703.5036306911,115.05273204575627,674.0896164642395,2023-02-09 01:55:22.405826,Pequeno Produtor
4377,Cliente_4377,49938261205,186027.0698521877,125.88103177074842,744.4513275896195,2022-08-08 01:55:22.405829,Pequeno Produtor
4378,Cliente_4378,70281894721,82936.9264875974,150.41566941749352,846.5850972983366,2022-11-23 01:55:22.405833,Pequeno Produtor
4379,Cliente_4379,71473443624,198353.02359495003,53.67758934857497,543.9796680346243,2020-11-14 01:55:22.405836,Pequeno Produtor
4380,Cliente_4380,81001475183,107194.77961286259,88.85092749207118,400.4296919244157,2023-02-25 01:55:22.405839,Médio Produtor
4381,Cliente_4381,21268011396,203593.8945202589,93.38901488114166,653.9566776072862,2022-10-27 01:55:22.405843,Pequeno Produtor
4382,Cliente_4382,96056669757,181756.04766121675,107.23620202055267,615.7008210414874,2021-06-30 01:55:22.405846,Grande Produtor
4383,Cliente_4383,87446866655,96306.98484921707,55.6989959286782,543.9747352219291,2023-07-19 01:55:22.405850,Grande Produtor
4384,Cliente_4384,23630441507,212816.09891622787,56.637329531917985,449.14261251995407,2023-05-07 01:55:22.405853,Pequeno Produtor
4385,Cliente_4385,45673140217,125290.54775073793,45.266022045993275,630.1176084225528,2023-02-24 01:55:22.405856,Médio Produtor
4386,Cliente_4386,78280305937,92882.24180437584,92.91513258727808,594.3257480941472,2021-08-29 01:55:22.405860,Grande Produtor
4387,Cliente_4387,90366647191,163839.25860807713,62.50507498108743,378.5128766736196,2025-02-18 01:55:22.405863,Pequeno Produtor
4388,Cliente_4388,47669704882,124579.55483026538,77.74092213118833,727.4364421232997,2020-09-09 01:55:22.405867,Grande Produtor
4389,Cliente_4389,27896779720,68626.86044220155,128.5445937429366,556.9955833991988,2021-03-01 01:55:22.405870,Médio Produtor
4390,Cliente_4390,24192650351,169498.81595957477,31.69828863863107,314.18006711816355,2022-08-18 01:55:22.405874,Médio Produtor
4391,Cliente_4391,71053462434,51443.086034132866,72.44733587439015,618.2145741769905,2023-09-06 01:55:22.405877,Grande Produtor
4392,Cliente_4392,63017906191,20133.366764518694,104.18668271138715,687.2893481826871,2024-02-03 01:55:22.405880,Pequeno Produtor
4393,Cliente_4393,40023058267,115750.46102323191,80.0603361662987,390.69463509947707,2023-06-01 01:55:22.405884,Pequeno Produtor
4394,Cliente_4394,29154502826,108774.78470744632,103.90539271050251,400.537154151015,2025-06-29 01:55:22.405887,Pequeno Produtor
4395,Cliente_4395,11029235272,140826.44909758976,68.81908839605309,883.5471591999456,2025-06-12 01:55:22.405891,Médio Produtor
4396,Cliente_4396,55022454058,123754.00226433143,64.07457687949304,800.2352186445999,2021-12-01 01:55:22.405894,Médio Produtor
4397,Cliente_4397,60137251499,87063.60442999439,145.772618394848,471.79127838646315,2020-11-24 01:55:22.405898,Grande Produtor
4398,Cliente_4398,74132540391,80211.1265202396,63.67125826118474,822.7061433476977,2022-08-29 01:55:22.405901,Pequeno Produtor
4399,Cliente_4399,93094919771,108434.6252852143,110.59616204203566,511.5703416607802,2023-02-19 01:55:22.405904,Grande Produtor
4400,Cliente_4400,69837098555,121663.46453151642,51.87129388845996,715.3203356860405,2024-04-15 01:55:22.405908,Médio Produtor
4401,Cliente_4401,88095368665,92517.05266559754,107.65041740896078,563.5529052128643,2020-08-28 01:55:22.405911,Pequeno Produtor
4402,Cliente_4402,86675156235,152510.92232180538,84.59236230667648,541.4345577698218,2024-07-06 01:55:22.405915,Pequeno Produtor
4403,Cliente_4403,19156435994,172479.9930522776,95.5239124582416,826.5013761948444,2021-12-31 01:55:22.405918,Pequeno Produtor
4404,Cliente_4404,94190144804,132397.97079073684,87.33131108091443,505.56839589409805,2025-06-09 01:55:22.405922,Médio Produtor
4405,Cliente_4405,62935430629,142601.91136839907,131.32568475024502,328.5783274391199,2020-09-03 01:55:22.405925,Médio Produtor
4406,Cliente_4406,27845870837,99556.91897305065,124.64878620847806,360.1803635777636,2020-09-25 01:55:22.405929,Médio Produtor
4407,Cliente_4407,48490455190,28281.003763261804,129.91555402376486,406.8416283956867,2024-12-07 01:55:22.405932,Médio Produtor
4408,Cliente_4408,93049814277,104039.72280195437,68.30467152976644,371.5315721606943,2022-12-22 01:55:22.405936,Pequeno Produtor
4409,Cliente_4409,50888281395,153146.40995122676,126.13984673157088,339.3748389835252,2023-02-06 01:55:22.405939,Pequeno Produtor
4410,Cliente_4410,69787188512,72025.49910310298,84.68205753523175,707.5409372516328,2025-02-17 01:55:22.405942,Grande Produtor
4411,Cliente_4411,40818375310,91428.32723068715,96.67084008913666,763.4783557023229,2023-02-22 01:55:22.405946,Médio Produtor
4412,Cliente_4412,66444516946,135935.59067955168,84.87690906248231,748.6887174396879,2024-04-11 01:55:22.405949,Grande Produtor
4413,Cliente_4413,87577384452,118175.05774457184,5.215963341655566,711.0934354386052,2021-09-07 01:55:22.405953,Pequeno Produtor
4414,Cliente_4414,38555031202,169683.6125588674,97.95467494846625,450.505057518312,2021-06-04 01:55:22.405956,Pequeno Produtor
4415,Cliente_4415,50147377451,93903.80416167727,16.168499257523592,561.275475601969,2023-02-28 01:55:22.405959,Grande Produtor
4416,Cliente_4416,46853379787,111239.58576212985,104.31633881222979,713.606697924344,2020-10-15 01:55:22.405963,Pequeno Produtor
4417,Cliente_4417,49841514440,31154.404969898125,146.31451920178523,845.1586332318287,2024-12-15 01:55:22.405966,Pequeno Produtor
4418,Cliente_4418,88088938929,131373.7273172053,63.07381604990021,711.0182513477705,2023-07-16 01:55:22.405970,Pequeno Produtor
4419,Cliente_4419,28222344843,67138.73882263835,114.79754292003813,719.8169749755118,2023-09-02 01:55:22.405973,Médio Produtor
4420,Cliente_4420,52413740350,165224.7992817948,80.95224738158088,851.1509475290643,2025-04-29 01:55:22.405977,Grande Produtor
4421,Cliente_4421,72698820339,134551.1107409259,1.0,899.9773397672208,2023-06-04 01:55:22.405980,Pequeno Produtor
4422,Cliente_4422,37972676002,78998.90047188404,114.65799434093887,440.1825279495938,2020-10-22 01:55:22.405983,Pequeno Produtor
4423,Cliente_4423,44099705846,102389.41101986171,72.96005301829938,838.6852872140265,2020-08-17 01:55:22.405990,Pequeno Produtor
4424,Cliente_4424,82586995591,37737.592382024275,79.46911144333038,687.1372415838146,2022-07-13 01:55:22.405993,Pequeno Produtor
4425,Cliente_4425,31558447432,86729.31017270422,146.88554287826483,735.9415022739473,2020-11-22 01:55:22.405997,Pequeno Produtor
4426,Cliente_4426,93701678595,176989.67676164367,75.73043852295768,471.38656856502826,2022-04-06 01:55:22.406000,Pequeno Produtor
4427,Cliente_4427,19965201336,137256.31385311633,97.69164615159397,847.6133840513411,2022-12-10 01:55:22.406003,Médio Produtor
4428,Cliente_4428,72557639432,72203.3825063257,166.34720674788605,570.9310094741791,2023-08-14 01:55:22.406007,Grande Produtor
4429,Cliente_4429,46127045936,78983.95788689941,5.225264298676294,761.678009283956,2023-07-31 01:55:22.406010,Pequeno Produtor
4430,Cliente_4430,53006621879,156053.36275882553,115.67148650364079,858.1745551227951,2023-01-18 01:55:22.406014,Grande Produtor
4431,Cliente_4431,55124421277,20000.0,48.98946244032551,328.84248712196586,2021-07-26 01:55:22.406017,Médio Produtor
4432,Cliente_4432,27965532114,132690.088558773,145.58381020670492,433.19094707615176,2021-09-16 01:55:22.406020,Médio Produtor
4433,Cliente_4433,43852504540,165159.12626521633,63.419816305458454,760.0343312662451,2021-08-05 01:55:22.406024,Pequeno Produtor
4434,Cliente_4434,59537681958,157687.93782238004,105.24733484424715,437.96400167574717,2025-02-06 01:55:22.406027,Grande Produtor
4435,Cliente_4435,64015468271,97139.2563090559,132.2067702294487,882.1023244136553,2023-12-01 01:55:22.406031,Grande Produtor
4436,Cliente_4436,99176051133,199828.36784690194,70.69980875251568,801.5089395271101,2025-03-05 01:55:22.406034,Pequeno Produtor
4437,Cliente_4437,22555813065,171662.42974393643,102.86326596603604,540.6502075289272,2024-04-20 01:55:22.406038,Médio Produtor
4438,Cliente_4438,42645911948,192321.59972083516,114.2918011500715,738.3751274685791,2024-04-05 01:55:22.406041,Grande Produtor
4439,Cliente_4439,57208256180,180857.66372763418,95.78283286186414,615.7841740183305,2023-05-19 01:55:22.406044,Pequeno Produtor
4440,Cliente_4440,75521649195,115266.84552015053,124.79095097683701,610.7054339052168,2022-05-31 01:55:22.406048,Médio Produtor
4441,Cliente_4441,58587481144,33529.80523963559,88.20575596783513,569.0089389949519,2021-05-03 01:55:22.406051,Grande Produtor
4442,Cliente_4442,59521775797,112525.49934073904,33.78189141754254,335.40446754223404,2023-09-26 01:55:22.406055,Médio Produtor
4443,Cliente_4443,26182349185,44802.508460314886,26.571853751214086,843.2178820511695,2020-11-25 01:55:22.406058,Grande Produtor
4444,Cliente_4444,36970472212,74707.23132776808,21.475371312800924,317.6443412686361,2025-03-10 01:55:22.406061,Pequeno Produtor
4445,Cliente_4445,49536980473,148845.27808459447,18.11840973803143,665.4631384910479,2021-09-01 01:55:22.406065,Pequeno Produtor
4446,Cliente_4446,63352764328,78662.43662240842,113.06942295442802,376.14907019666543,2022-05-18 01:55:22.406068,Grande Produtor
4447,Cliente_4447,73734610072,146845.38131571724,128.5039934054305,657.5938495585365,2021-09-11 01:55:22.406072,Grande Produtor
4448,Cliente_4448,70398878230,113001.67134722305,103.94963626090316,568.1878158712813,2024-03-23 01:55:22.406075,Pequeno Produtor
4449,Cliente_4449,27374338185,122628.74587150945,81.29994675738139,433.3760992891702,2023-07-29 01:55:22.406078,Pequeno Produtor
4450,Cliente_4450,66950765286,107783.07544954523,81.62125474084387,511.7434465928771,2023-11-26 01:55:22.406082,Pequeno Produtor
4451,Cliente_4451,89872706796,171519.69516269452,146.05278629327915,837.1383300563419,2022-05-29 01:55:22.406085,Grande Produtor
4452,Cliente_4452,64553223042,158177.7452272731,72.19237877409071,794.5509353398525,2024-08-20 01:55:22.406089,Pequeno Produtor
4453,Cliente_4453,16365934620,131303.9134943611,30.441004134768363,864.890486000857,2021-07-28 01:55:22.406092,Pequeno Produtor
4454,Cliente_4454,86856145548,92586.60547366129,77.81324126582452,847.9117156366647,2022-04-16 01:55:22.406095,Pequeno Produtor
4455,Cliente_4455,91406780862,186323.25815213472,99.46356713894605,314.6338748049265,2021-01-10 01:55:22.406099,Médio Produtor
4456,Cliente_4456,71472596299,100855.44763526777,106.11766168586094,424.4404692915178,2021-08-20 01:55:22.406102,Grande Produtor
4457,Cliente_4457,39211662826,88320.22943401632,55.07913161381589,880.5250626433872,2021-08-09 01:55:22.406106,Pequeno Produtor
4458,Cliente_4458,26645581798,122160.48079996418,84.13290927047116,418.0056560729588,2024-03-27 01:55:22.406109,Grande Produtor
4459,Cliente_4459,76743836296,131559.52440198674,52.95695761740486,691.0333860039527,2022-09-11 01:55:22.406112,Pequeno Produtor
4460,Cliente_4460,77475454655,93323.98916865858,84.25870423047989,889.840475880063,2021-06-11 01:55:22.406116,Pequeno Produtor
4461,Cliente_4461,73332190651,117344.14712496888,135.95985314324366,744.4740408553977,2025-01-23 01:55:22.406119,Médio Produtor
4462,Cliente_4462,86877299161,157861.94244778558,173.47616542754287,771.2039928330933,2020-08-04 01:55:22.406123,Pequeno Produtor
4463,Cliente_4463,34577216737,55456.262499976634,56.558436439464394,365.62146531443415,2023-03-23 01:55:22.406126,Pequeno Produtor
4464,Cliente_4464,54252674595,125525.31601448514,68.48353510381638,690.8340718639006,2023-10-08 01:55:22.406129,Pequeno Produtor
4465,Cliente_4465,92506069791,73575.74777880014,79.09197319792528,729.6880314463675,2022-09-24 01:55:22.406133,Médio Produtor
4466,Cliente_4466,79880366232,111695.7660681716,49.08369878137229,683.7424699608052,2020-08-29 01:55:22.406136,Pequeno Produtor
4467,Cliente_4467,32000839014,192509.56645526187,33.16734351619259,726.8273519229848,2024-08-13 01:55:22.406140,Grande Produtor
4468,Cliente_4468,12521576789,168900.0508291886,109.16197221444176,757.0800283795692,2021-07-22 01:55:22.406143,Médio Produtor
4469,Cliente_4469,29912016273,192183.08937660322,119.61008935201147,589.447292568398,2024-09-13 01:55:22.406146,Médio Produtor
4470,Cliente_4470,44677716764,93741.35067900221,81.90203970680423,696.7604345307304,2021-09-09 01:55:22.406150,Pequeno Produtor
4471,Cliente_4471,36209228676,160560.2393291468,46.07207297180024,559.2303340774057,2024-10-18 01:55:22.406153,Grande Produtor
4472,Cliente_4472,25052418778,152540.204836088,30.208049852876627,891.2949157271203,2023-10-31 01:55:22.406157,Pequeno Produtor
4473,Cliente_4473,59737190210,160213.9342241892,96.30359673236056,896.1309393288005,2021-11-03 01:55:22.406160,Pequeno Produtor
4474,Cliente_4474,15502841723,125310.5528665142,61.98388668015823,415.8248087432628,2022-10-09 01:55:22.406164,Pequeno Produtor
4475,Cliente_4475,92724187699,96343.97838169962,41.12450472673664,340.9801859770338,2025-03-03 01:55:22.406167,Grande Produtor
4476,Cliente_4476,36851533082,202228.46751010366,67.4925824116617,661.038489507665,2021-06-24 01:55:22.406170,Pequeno Produtor
4477,Cliente_4477,23018793191,116051.40551603147,35.80174901327971,492.04109799745646,2023-04-24 01:55:22.406174,Pequeno Produtor
4478,Cliente_4478,21634946341,194526.81839158613,134.65401037535105,608.6977717375821,2023-04-02 01:55:22.406177,Médio Produtor
4479,Cliente_4479,38223453679,168208.91754803137,159.81648322875367,629.5323743684307,2021-07-29 01:55:22.406181,Pequeno Produtor
4480,Cliente_4480,75820140102,121049.85488736856,93.80293971377958,515.5407482883571,2024-06-14 01:55:22.406184,Médio Produtor
4481,Cliente_4481,70881130200,68356.05052966712,119.91847575521899,315.5840362425235,2024-04-12 01:55:22.406188,Pequeno Produtor
4482,Cliente_4482,45058460000,186671.30582347297,95.34245486556503,640.9103754404207,2022-03-13 01:55:22.406191,Pequeno Produtor
4483,Cliente_4483,89183603297,185633.23990243347,73.31458402106288,361.375097674845,2025-03-25 01:55:22.406195,Pequeno Produtor
4484,Cliente_4484,84416558489,47870.70516263833,66.64216758085372,415.70607783140747,2020-08-20 01:55:22.406198,Pequeno Produtor
4485,Cliente_4485,78947120496,51593.900433511735,46.635186968392304,361.4004853297226,2022-02-17 01:55:22.406201,Médio Produtor
4486,Cliente_4486,83459235119,116823.98284812966,144.0398404057998,725.4942809701386,2020-08-24 01:55:22.406205,Médio Produtor
4487,Cliente_4487,57525497907,99140.99601872073,20.333081153898895,468.4717820253451,2022-08-11 01:55:22.406208,Pequeno Produtor
4488,Cliente_4488,53148930601,72455.51861976316,61.25584473154744,492.5197850904801,2022-11-16 01:55:22.406212,Pequeno Produtor
4489,Cliente_4489,65467511495,202885.7504669256,84.96013653678631,869.3094763125902,2023-10-17 01:55:22.406215,Pequeno Produtor
4490,Cliente_4490,45741581235,72683.5008397947,66.89885274979589,316.1881057604888,2021-01-27 01:55:22.406218,Médio Produtor
4491,Cliente_4491,96703316108,86538.56527608709,108.45613706298596,826.7544771736971,2020-08-30 01:55:22.406222,Grande Produtor
4492,Cliente_4492,97291252713,40403.49585102062,102.88660588664143,477.6335250796086,2024-12-06 01:55:22.406225,Pequeno Produtor
4493,Cliente_4493,59406875906,230093.10948249866,119.4425423865876,435.9171972016942,2025-01-18 01:55:22.406229,Médio Produtor
4494,Cliente_4494,21034247020,132699.33457730743,134.03897477934163,572.9961257813062,2025-06-04 01:55:22.406234,Médio Produtor
4495,Cliente_4495,60028376604,100461.77597908264,81.2316320309083,590.0737811953902,2023-04-26 01:55:22.406238,Médio Produtor
4496,Cliente_4496,75806784472,168855.19739848748,58.882983851706214,388.0315052129681,2020-12-26 01:55:22.406241,Médio Produtor
4497,Cliente_4497,90940843121,131870.71970303243,133.07965068424133,442.2319511864495,2023-06-05 01:55:22.406244,Pequeno Produtor
4498,Cliente_4498,37841492672,192412.22483830468,115.84685438907394,739.7128904366623,2020-11-27 01:55:22.406248,Médio Produtor
4499,Cliente_4499,36995800559,113220.81546153894,88.8875679046697,312.93719760691636,2023-08-14 01:55:22.406251,Médio Produtor
4500,Cliente_4500,87722066069,48810.921264684424,77.36788157991708,807.9754158608778,2023-08-05 01:55:22.406255,Grande Produtor
4501,Cliente_4501,93438204213,151317.01270407555,40.582273037641166,474.45926220975457,2024-05-21 01:55:22.406258,Pequeno Produtor
4502,Cliente_4502,70680061396,190665.85237650987,129.28952579939113,735.4712343449337,2022-12-08 01:55:22.406261,Médio Produtor
4503,Cliente_4503,72972551164,180873.8714795039,111.25943734673913,340.3237578138496,2022-05-05 01:55:22.406265,Médio Produtor
4504,Cliente_4504,32168082087,84706.79663568387,68.17837265003695,468.53864908232777,2024-10-23 01:55:22.406268,Pequeno Produtor
4505,Cliente_4505,65449518977,22158.999055844353,32.013932822090005,370.2299254613513,2024-03-19 01:55:22.406272,Grande Produtor
4506,Cliente_4506,78938521755,193893.26976542268,55.24710239993206,357.26684876288846,2024-11-13 01:55:22.406275,Médio Produtor
4507,Cliente_4507,97493166427,39222.8498413733,55.85075676187176,670.898108118912,2020-12-06 01:55:22.406279,Grande Produtor
4508,Cliente_4508,43615323845,237468.1195536909,1.0,308.2319431773568,2023-08-16 01:55:22.406282,Grande Produtor
4509,Cliente_4509,54278976769,73201.84779227685,108.75467965402436,334.99912468765353,2025-07-02 01:55:22.406286,Pequeno Produtor
4510,Cliente_4510,44651522985,126471.19009290633,80.97531694580763,601.5111852416471,2022-01-28 01:55:22.406289,Pequeno Produtor
4511,Cliente_4511,40296105025,141392.34195433304,1.0,380.76017269487227,2021-03-01 01:55:22.406293,Pequeno Produtor
4512,Cliente_4512,41386891212,107787.44400506162,18.266810936867714,553.5061177093235,2022-08-17 01:55:22.406298,Pequeno Produtor
4513,Cliente_4513,98520035742,78689.48969042153,10.253143677256332,552.471312626664,2024-08-07 01:55:22.406302,Grande Produtor
4514,Cliente_4514,16182652417,153645.54105383577,95.40240736068716,785.949733099075,2023-04-21 01:55:22.406306,Pequeno Produtor
4515,Cliente_4515,55528283744,206181.52241770792,114.02623432743127,377.7907486926995,2020-07-24 01:55:22.406309,Pequeno Produtor
4516,Cliente_4516,57760752153,96673.43771684945,52.28379643234712,746.9507729849124,2021-01-06 01:55:22.406312,Grande Produtor
4517,Cliente_4517,90037610350,119306.66108578067,132.22129355891823,479.892412250924,2021-12-11 01:55:22.406316,Grande Produtor
4518,Cliente_4518,85070287183,82885.52975769911,48.4220664654935,841.2011711555191,2020-12-02 01:55:22.406319,Grande Produtor
4519,Cliente_4519,32597909239,76537.53094289615,151.92218010275474,841.3519049690552,2023-06-02 01:55:22.406323,Grande Produtor
4520,Cliente_4520,99375308056,96324.73611820134,72.6513760608978,746.9821530008446,2020-12-25 01:55:22.406326,Médio Produtor
4521,Cliente_4521,62988310713,102445.27458878483,14.365861331985144,425.9820471656242,2022-10-11 01:55:22.406330,Médio Produtor
4522,Cliente_4522,98415861398,102352.44523863333,59.66815566661853,458.30705494085316,2024-02-29 01:55:22.406333,Pequeno Produtor
4523,Cliente_4523,56653595626,117344.43343985407,133.97160630502998,391.2074292549494,2022-07-09 01:55:22.406336,Médio Produtor
4524,Cliente_4524,94481839413,161155.5643348047,58.308482665330985,461.4792061747939,2021-04-28 01:55:22.406340,Pequeno Produtor
4525,Cliente_4525,18607268212,136620.14408909174,115.62637233741287,674.1110473435431,2024-05-03 01:55:22.406343,Pequeno Produtor
4526,Cliente_4526,92637590987,96375.50246142775,69.14197808450183,570.4544286426167,2024-02-21 01:55:22.406347,Pequeno Produtor
4527,Cliente_4527,18043945404,163963.4453731304,6.025517895102951,359.58313917343366,2022-06-02 01:55:22.406350,Grande Produtor
4528,Cliente_4528,32686591013,107344.16981975322,128.80831608105726,482.13296852142014,2023-08-10 01:55:22.406353,Grande Produtor
4529,Cliente_4529,14675830278,166922.56752034224,70.04486126103424,507.02049314461067,2020-08-30 01:55:22.406357,Médio Produtor
4530,Cliente_4530,46459679060,121599.6813119231,42.23422041938485,785.6696068354368,2024-08-10 01:55:22.406360,Pequeno Produtor
4531,Cliente_4531,36815635507,64702.28423698053,43.37845131446641,577.0578481643354,2022-10-27 01:55:22.406364,Pequeno Produtor
4532,Cliente_4532,24194068172,193836.4678202197,141.220353740965,867.2739392577582,2021-11-20 01:55:22.406367,Médio Produtor
4533,Cliente_4533,82318638238,127198.0060028216,80.18215146918031,311.08935740509617,2025-04-23 01:55:22.406370,Grande Produtor
4534,Cliente_4534,43520276342,218250.1821977078,30.184255344794522,828.1201307531076,2020-11-24 01:55:22.406374,Médio Produtor
4535,Cliente_4535,53089670655,160769.7156112988,78.64100797947617,565.7532265676781,2025-02-09 01:55:22.406377,Pequeno Produtor
4536,Cliente_4536,92683492282,141610.5720591853,49.137782763368506,539.2416108224115,2021-01-18 01:55:22.406381,Grande Produtor
4537,Cliente_4537,21887633750,60817.76329865094,1.0,579.5349293790844,2024-03-22 01:55:22.406384,Médio Produtor
4538,Cliente_4538,79566142313,181650.0708859126,110.60056030605713,856.4815309677158,2022-02-18 01:55:22.406388,Grande Produtor
4539,Cliente_4539,12788525108,155351.97068971168,72.91468414593439,351.7733233821649,2024-08-05 01:55:22.406391,Pequeno Produtor
4540,Cliente_4540,80893362191,151628.05330853522,45.10850868239882,525.1883517693582,2024-06-15 01:55:22.406395,Grande Produtor
4541,Cliente_4541,71163284058,57526.56680521993,86.83136925154699,788.2326260796251,2021-10-03 01:55:22.406398,Pequeno Produtor
4542,Cliente_4542,87768537758,86694.96573929384,37.91071423186435,596.845276147606,2024-08-07 01:55:22.406401,Pequeno Produtor
4543,Cliente_4543,33508502645,170753.41734156728,96.87731087349778,554.96376897574,2022-04-11 01:55:22.406405,Pequeno Produtor
4544,Cliente_4544,62260504913,139481.0204014763,78.6963733202734,805.2669804140792,2021-12-14 01:55:22.406408,Médio Produtor
4545,Cliente_4545,88467522250,138641.50563246472,101.96207100632118,765.1681126370515,2021-02-02 01:55:22.406412,Grande Produtor
4546,Cliente_4546,68708285536,114492.65334677375,53.710201692751724,589.6073468562752,2023-04-27 01:55:22.406415,Grande Produtor
